類別,店名,日文店名,地址,緯度,經度,直線距離（km）,評分,評論數,價位等級,營業時間,交通時間（分鐘）,步行時間（分鐘）,換乘次數,Google Maps連結,店家網站,照片資源,精選,兼類別
選物生活,D&DEPARTMENT KYOTO,D&DEPARTMENT KYOTO,〒600-8084 京都府京都市下京区新開町３９７ 本山佛光寺内,35.000188099999995,135.7626446,1.63,4.3,404,,月曜日: 11時00分～18時00分 | 火曜日: 11時00分～18時00分 | 水曜日: 定休日 | 木曜日: 11時00分～18時00分 | 金曜日: 11時00分～18時00分 | 土曜日: 11時00分～18時00分 | 日曜日: 11時00分～18時00分,,,,https://maps.google.com/?cid=7224454717477233047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.d-department.com/ext/shop/kyoto.html,places/ChIJbbJyj5cIAWARlyEg60lrQmQ/photos/Ab43m-uN0F_aW6ZC4q8WPgV_Gkp03AzwFwEj1jUGgvNzNbH3DK4U6aB21_8LbP8GjmlSyzUWU0ViZYdk08IMKoQBKtxYDfKhFbBzoGlhdbQUAmWS-U7Fbmk3fS_9XeZzf9mLdpU-GFzYALjEQoujpJDHz27JSE096t7N7LjTG9wYAsKlSvJxQAQn3UJewLZYG7rN1H1QCDf4ov7LBdGjtZkZJd77610Fx3ZYGSz9f8ihZlx8OMpIhRBqjKD8Tl97PgZ36GPwjdG6usLr2bW8UlHdkrbOOdHHmQpHtzDhMR2SZWI8bQ,TRUE,
選物生活,中川政七商店 ラクエ四条烏丸店,中川政七商店 ラクエ四条烏丸店,〒600-8009 京都府京都市下京区函谷鉾町１０１ LAQUE四条烏丸 B1F,35.0039826,135.7592754,2.02,4.3,41,,月曜日: 10時30分～20時00分 | 火曜日: 10時30分～20時00分 | 水曜日: 10時30分～20時00分 | 木曜日: 10時30分～20時00分 | 金曜日: 10時30分～20時00分 | 土曜日: 10時30分～20時00分 | 日曜日: 10時30分～20時00分,,,,https://maps.google.com/?cid=13791961207478499552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.nakagawa-masashichi.jp/staffblog/store/s153244/?utm_source=google&utm_medium=gmb&utm_campaign=listing,places/ChIJawRTy5sIAWAR4Di5L6XjZr8/photos/Ab43m-vqlwoTuFStNaHn4V5L2wplF5roARlDG_ZlxVKpDwhgKcHk9BkEP-ePisXUm23vVo6pwc4RzYMrVhMGBftKnVpkxXZqIIDt-P2k9ayIoqBIlFjGfhXPibFLcS30XYBxro8YY-UxhwmhSn7clAUCZOPEYUm34VPfdgZnoYln6q6rzWMaAAEBrhICK2FE3aOnFHo7zFTGBq-1Q7KfKYtY_WgAU4gDoMsLL8uErXPuTu7hqS_JdLdwLFVwhat8UmMmHFaLB7IuP6DR7_NbtkERmSy0eW2Ii0yDdh3SFpifpVUj6w,TRUE,
選物生活,SOU・SOU傾衣,SOU・SOU傾衣,〒604-8042 京都府京都市中京区新京極通四条上ル中之町５６９−８,35.004272,135.76816399999998,2.22,4.6,80,,月曜日: 12時00分～20時00分 | 火曜日: 12時00分～20時00分 | 水曜日: 定休日 | 木曜日: 12時00分～20時00分 | 金曜日: 12時00分～20時00分 | 土曜日: 12時00分～20時00分 | 日曜日: 12時00分～20時00分,,,,https://maps.google.com/?cid=485534508137991577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.sousou.co.jp/?mode=f94#keii,places/ChIJ28xJS5QIAWARmU3CCxD3vAY/photos/Ab43m-u_B50E7X03hXqTPD0bo_Q1PgXU7Dv9eW7WbVWlPQB2rYdmiHKEz4FhPoviO6RmyVNTJ5bQG7zSpvB-H8IO7QpR4fZ-7FRigd0VInU5iZxgBiDhaULhcFUKUVSGYD7k8L_ybQ2EQsE6eqweZSyeNki5jq48abbGoICexrhO_sd_Mc1uE5iC6c_TN-n8hIBPup6YNra_Ck7qvoGZq_p--x0HELWqyvivfP6FS8QJUEwhh00ZJ7PMk5Xzf39Qdv3-I6yzA2M5wkZyIi-D0GmbHAapVBCnclmEj8kH_l9uIXy4Sg,TRUE,
選物生活,SOU・SOU足袋,SOU・SOU足袋,〒604-8042 京都府京都市中京区新京極通四条上ル中之町５８３−３,35.0044207,135.7675454,2.21,4.4,326,,月曜日: 12時00分～20時00分 | 火曜日: 12時00分～20時00分 | 水曜日: 定休日 | 木曜日: 12時00分～20時00分 | 金曜日: 12時00分～20時00分 | 土曜日: 12時00分～20時00分 | 日曜日: 12時00分～20時00分,,,,https://maps.google.com/?cid=814891330499910548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sousou.co.jp/,places/ChIJV8w3S5QIAWARlBv-_FgTTws/photos/Ab43m-tePSt6SHVRaZlteecaLfVqPlh3XPpN57eBLGqgL1r9H-SNKMcIyirQFvMgYQGhhFW7CCScQYq3b_sVH2zbiMrsBYA8tlf_Jxb9YK_QuOLF9pVs-gh-O15qXrMpQxJYFVx1axoqgPLrF6iOjtKPv0AlvSx2ALgurS4erJgEsET7-0FooDuxUopVbmli7r9D-_ctlDvStZ-L5rVpJJJ3sao8MEltNjbnH6LH-5DzsB6rq4xMePIeip3USLpLWr5wyY4TSTkYIgzyV-7EtEgQYMVpATGmc000knLO_DVMYhi6Zw,TRUE,
選物生活,SOU・SOU布袋,SOU・SOU布袋,〒604-8042 京都府京都市中京区新京極通四条上ル中之町５６９−１０,35.0042908,135.76798739999998,2.22,4,141,,月曜日: 12時00分～20時00分 | 火曜日: 12時00分～20時00分 | 水曜日: 定休日 | 木曜日: 12時00分～20時00分 | 金曜日: 12時00分～20時00分 | 土曜日: 12時00分～20時00分 | 日曜日: 12時00分～20時00分,,,,https://maps.google.com/?cid=17081081545031331038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://sousou.co.jp/,places/ChIJLeBVS5QIAWAR3qwSbyoxDO0/photos/Ab43m-tZ4B8mqDiShS3EX1_yk1w9QYdVG1Y_HrPRcMhAHWXBEJpZTtbEv6djFkowAwG4M4Iqu1LYLJjkQHvVTW2EFkzh8bce-zG1ocMXc43BXr9H1kokMqKf5uqV7yvifWlaM_X2oKxVN85bEZf4NIIniBL2Zqmv_RPK08pnE6f8XCiWbRqi8kJFYi-rehwFv3lCf1W1IcGWkrIsQHIaLRstmjRaVeX_9lhA2w-MsaSbxpM998ZGC5dhieUuihvtjoj_Yr8B2VNJrthugdSr6-9H_bIirFRfkv8SRd0sups2eDrE7w,TRUE,
選物生活,ANGERS アンジェ 河原町本店,ANGERS アンジェ 河原町本店,〒604-8006 京都府京都市中京区下丸屋町４０５,35.0101308,135.7687721,2.85,4.3,323,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=6697051415503656813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.angers.jp/,places/ChIJQyG99ZIIAWARbVefp8e08Fw/photos/Ab43m-uP7RNrcP4KZuUJ75xOu4ByK5Fe5SGn9gQWgLKgVOFytUTU51rZXj2FZI0aFq7lksbkDPJvbsn-KREJLbUeXA0Dn_QlrYruWfitbsl0bd4tcLJR2MENIFglLg0ZNkQs7NSELwXBjPQMEfqQssvZw798CLNPUWaS53j8GhkmT-7rv7Mph7ZEoW8T2UaeWPHv2SOe24clrP6sDSRKLlD78XkrdSXYXm6_k4s_v5p5PmvG1Q4MFS4GslrH68ojaZNTyAyeSOMEM6_ClRofyq2yOF77caPnUfVWUN_Z26YwW8jVVKWb39H9duRHk4-CXbjOA8kXgStdbEwrrlWUDHhwkBgaNFb49Hx_BsHdN9QQBTnlRdwaJu_l1EqaykN-hPwejj2JvG6Q1c8fI50ROp9Fud4TF3LTg0owtUS4uxuUyqrBeCV9,TRUE,
選物生活,Graphpaper kyoto,Graphpaper kyoto,〒604-8073 京都府京都市中京区大黒町88−１,35.007417,135.76524519999998,2.47,4.5,78,,月曜日: 12時00分～19時00分 | 火曜日: 12時00分～19時00分 | 水曜日: 定休日 | 木曜日: 12時00分～19時00分 | 金曜日: 12時00分～19時00分 | 土曜日: 12時00分～19時00分 | 日曜日: 12時00分～19時00分,,,,https://maps.google.com/?cid=1784710225252086684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.graphpaper-kyoto.com/,places/ChIJtam8fo0JAWARnHMoe36QxBg/photos/Ab43m-vGrney_U31MnYlzkDmD5PU7evlnHJjkhuzQea3CWe0vwVUr37nEXC3lOfIQcdKjAbmcQUxCDkgVlUS7rAyRyibDRIKYXeU5k9uz0UpQJTe-VX0nQs4dle3m0LsZuz2dTG8AfCaFKPE0reES9e9d76Wz5v-hGcBD3VGJO71FLJFtmnpJ5rXaXCmD6povcmDZ6Uz-0HvqcTEKagQumdArskiELqlsCEqBsZN77n3JN-AKjeEYo2XPozp2RmkFYGe-1oZKSN5yfFiE-_wx2ghl-TTZJkhtjAiudSJgVyKnIgOqg,TRUE,
選物生活,Pass The Baton,Pass The Baton,〒605-0085 京都府京都市東山区末吉町７７−６,35.0052453,135.7731985,2.53,5,1,,,,,,https://maps.google.com/?cid=7561268459796679979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.pass-the-baton.com/,,TRUE,
選物生活,minä perhonen Kyoto,minä perhonen Kyoto,〒600-8018 京都府京都市下京区市之町２５１−２ 寿ビルディング 1階,35.001712999999995,135.7691619,2.0,4.2,208,,月曜日: 11時00分～19時00分 | 火曜日: 11時00分～19時00分 | 水曜日: 11時00分～19時00分 | 木曜日: 定休日 | 金曜日: 11時00分～19時00分 | 土曜日: 10時00分～18時00分 | 日曜日: 10時00分～18時00分,,,,https://maps.google.com/?cid=13596470720430092874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mina-perhonen.jp/store_information/kyoto/,places/ChIJrVcZyL8IAWARSjI8QhVesLw/photos/Ab43m-sj2Ps8KQVWH1gIYrx8PjRMswX3ecZ7706VSdBxs4-FvanP-h9NVZo1yE6SsFSY2JUe2sO6GfvFx7PkOyV8__vBzXShFtfKjf75aS7ekXgWg2GctW7JQ3uZUrVfUZl-liszE1b892uIA-En7h2O9BpJznCZNofEw2EtXOQy-TOvqU_kaJ9CvA2o3WzVPZ6CdDGtjlfQqSV6frWm-IwLqMeZIP7FDW57x1ITGosSOuOhkMEbbDqg_C3WeKM6dGzJBNyrzGv6xGF7FZTsOspah6uIng6ja1q_rirFQWNXcHAzDDwJFZ3kXLkaBLEl6fcILe2imVggdFhiwFqvJVDGa8Cg-qKs0uAka3lr7S2AEkG6jkMtAln01evRKx70LjVTEpvCHW3aLErLfdBG8LmFG1mOkUv4carho7qq6QyFx6AXZRQ,TRUE,
選物生活,45R 京都,45R 京都,〒604-8111 京都府京都市中京区桝屋町６１−61番地,35.00852,135.763097,2.55,4.6,67,,月曜日: 11時00分～19時00分 | 火曜日: 11時00分～19時00分 | 水曜日: 11時00分～19時00分 | 木曜日: 11時00分～19時00分 | 金曜日: 11時00分～19時00分 | 土曜日: 11時00分～19時00分 | 日曜日: 11時00分～19時00分,,,,https://maps.google.com/?cid=3871647390208455842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.45r.jp/jp/,places/ChIJq3ARJJAIAWARonTx3MnaujU/photos/Ab43m-vI3j6SMoZCA5742sRxcFLC9bbqG9Rk4w87sWie4qblqcgUU9oNhwihL3EQBboVvgZI0odogRUgtyfWnTJi61F6zYgKoV-s5NbqJz2OK4AltEqx2mxJdYgf3YQ013HX4TkmQH0otZbFHAHbuvA1cgaDy1it5J1gDGyuksPUbz7nTNlt8uENwLrDNjAtQ5u5j7TzvuGhdNtCgJGhbBMr8Sr7Ec4DuKKChRRE0mprDM8_oam0kyYE7Y3VJ6TpnMK3ODxTnjSWySgc8-WPc_8EmGiOHhdRHCJMo4E4pQpiEW_pcw,TRUE,
百貨,ジェイアール京都伊勢丹,ジェイアール京都伊勢丹,〒600-8555 京都府京都市下京区烏丸通塩小路下ル東塩小路町,34.9858646,135.7569987,0.16,4,8780,,月曜日: 10時00分～20時00分 | 火曜日: 10時00分～20時00分 | 水曜日: 10時00分～20時00分 | 木曜日: 10時00分～20時00分 | 金曜日: 10時00分～20時00分 | 土曜日: 10時00分～20時00分 | 日曜日: 10時00分～20時00分,,,,https://maps.google.com/?cid=16266142694551245031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mistore.jp/store/kyoto.html,places/ChIJu_u7564IAWAR59CKVpnyvOE/photos/Ab43m-vfFvVeEMkDx93nqCwgtCqoXHxaz5Jov1TvLuPRsSl3NDay6sznziEkLdXF_GAiN7VXtCYqr0ep4rCyWZmFbcKWnNRJbmNghako7LKBtVgYrkyuwi5ChBH_Y7LoUyG2Ujo7c58EwnfklKMQMVeH9e2QA0ODqM9PivjhjFUNPWWWSq6Ph4DIsQ2lc8aB3kM9I8PZRiu_TF2-w24yuu9SIdHgUera6J0Cd9JW86SFygNJm9ijTTgiKAeijgEMwhwXkWmNmDVmSneIBxR-6RWnsCotr24tZUGnC3HbbsnFgeMcx-h0MOYeQo9Sqo3odtTayoqyWNQYyyj8-SC2YskTamqxTmFGDZJqnHPUmQhE0SgtzOV1kbT2JHjD8ndX88KXraf1PlupM98XRF3h_TyItkGesgEvwM9A2Dzhy2uMKG0,TRUE,甜點
百貨,京都BAL,京都BAL,〒604-8032 京都府京都市中京区山崎町２５１,35.0069369,135.76952939999998,2.54,4.1,2855,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=9094148226230051080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.bal-bldg.com/kyoto/,places/ChIJAQDAmZQIAWARCOEw_6DnNH4/photos/Ab43m-sCEIs7I9M9UC2JKivrs0FjJ_YUAEAve4cs_0gCCV012HnJFr_VMX5W9Vst1FRRx1iveD_ePwwT_jiD3u6W1bfiJhqrpgqP6HP82eLuBLAvVF0QEeEF2N_EUw-ia1DEdnaGpYQdY9O8oOeZ8OMIv-ZF17LHGFeiueoSCi8sIoOG6LtqAFSf26Hz4EoTBjV3USJONCioU8eZeLIlY7YCStCDAzJLNtdFoxVLsbEnei47eLkPjthPlnyhD5GNQValu0j3ONyu5dtcrSV1OpyJdwpt9mXy8QPMgmQ27TuX52gJ1Q,TRUE,
選物生活,ハンズ京都店,ハンズ京都店,〒600-8008 京都府京都市下京区四条烏丸東入長刀鉾町27番地,35.003318199999995,135.7607247,1.95,4,2780,,月曜日: 10時00分～20時30分 | 火曜日: 10時00分～20時30分 | 水曜日: 10時00分～20時30分 | 木曜日: 10時00分～20時30分 | 金曜日: 10時00分～20時30分 | 土曜日: 10時00分～20時30分 | 日曜日: 10時00分～20時30分,,,,https://maps.google.com/?cid=3589066238475847464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://kyoto.hands.net/?utm_source=GMB_kyoto&utm_medium=profile&utm_campaign=GMB,places/ChIJ1bmQHpoIAWARKEeza7rszjE/photos/Ab43m-tNrPqVYW-gf6BjcBp0MNuOu7Xkv_KMs2tGWkBTTAdLL2qDkXt7f-lW3BqpDeDtKtBNNXuAihtm9tSBLybgvbw6JP5mf38YJrmKdlSGpfZXuhdXV8nteIaBc0Tc5yOqjW1kycwhGnQJYmAUtFH5GYuqOhXNRltqF7h7m-uRagO9I4hI1SW4KN0gGcvDgr87fRn2t5-exMt934CjRSCEUfiZMQz3wsjVGQ0Wa2M7nyieMINb-1nrtqHdla79gwOYh3suMubWs55pN5Z5OFu-66x4DpBtxzJia6gD4Rz3AkXR97BLVH9v0oLa9A2ZOMB67cPNc9Cz8dxa8K-ZZeVogX0ifp5Lwnc5c8XCm7eVlaqpjGmtXB7dRXUUoCY8snGTzkmqeRfJCjDRVGiDh9vw24-Xgc5S-BBUk4J9jzWM3cLPNQ,,
選物生活,京都ロフト,京都ロフト,〒604-8031 京都府京都市中京区河原町通三条下ル大黒町58−番地 ミーナ京都 4階～6階,35.0078394,135.7687886,2.61,4,2181,$$,月曜日: 11時00分～21時00分 | 火曜日: 11時00分～21時00分 | 水曜日: 11時00分～21時00分 | 木曜日: 11時00分～21時00分 | 金曜日: 11時00分～21時00分 | 土曜日: 11時00分～21時00分 | 日曜日: 11時00分～21時00分,,,,https://maps.google.com/?cid=8400413000444314818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.loft.co.jp/shop_list/detail.php?shop_id=37&utm_source=google&utm_medium=my_business&utm_campaign=loft_kyoto,places/ChIJKQUNgYMIAWARwoQO2h1DlHQ/photos/Ab43m-uNM_sG49yaSe6Sp_FOir3h4DHluKc-2dlWRDXKtBUjJV7DAvISF0N78-bXrzmajJLbRBDZ4s2tjetbf0Eg8J1LokdsX4suFm_daUZ1ucp6Hc6Z6ahim278raw9ghesD19l3gqtE3LPPYHfFI1bjdUh7Qatatgpg7kpR0oXjznmBv3TszFfb0qCwngPpKRmOby4537hlBnY5Pxy3ys4K5WMvlH5lYxA3IA-ruhm_ge_jrycSRVF2jhA_h71U1mCW18fWKJZmFPtfN9hXc_uIJXpKTn991sU_GiMEjypWeVrTVo034Uk7fn7_s3mRPaH5yG-pD9cZDZ9f8byEg54ALICz3HqDVZ0ddGdAlUeSOxWkdTKBJ4f4Imc2n6ew9XOTb5gFfAZEZ4yv8hTctZ6gH3a7GhUoeXR9pd-YdTeErQ,,
選物生活,I'm FREE KYOTO with 孫GONG,I'm FREE KYOTO with 孫GONG,〒604-8031 京都府京都市中京区河原町通三条下ル大黒町38−１ ＡＥＯＮ 1階,35.008517399999995,135.7691532,2.69,4.9,657,,月曜日: 11時00分～23時00分 | 火曜日: 11時00分～23時00分 | 水曜日: 11時00分～23時00分 | 木曜日: 11時00分～23時00分 | 金曜日: 11時00分～23時00分 | 土曜日: 11時00分～23時00分 | 日曜日: 11時00分～23時00分,,,,https://maps.google.com/?cid=16868537687974902287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,places/ChIJTxTwaoAJAWARD3oIZKcVGeo/photos/Ab43m-uqBPR5c4Qfjym_c4wmD9zeze_AUvFZPXfXM3C8VnDoYiGOdmXXf_GnDaG8vz3CuOsElBPrAy2yP4PEqwY6rQDumgNsVrGrrxTaBUA2mSS8Tx5NtS1T5ruI0uwt5uJHOoX-sAdI67aMceAIZXmHzorttu0iLHtkq3zA5ifoFpSKChQCu5rlK_7Iho7NRMENO9uDsaV0NYbxmfuX1Os44GcpU8d7FQj2fdhyIYlwtSWQLB7X1O7hofdH07LLr0xcc-OVJqB857JgHPDHyrCwjgnJVi3GfAsCH-tig7XxmltVmpCPv5KyNXAmkXqrMmEAEkAfWOiCxBhy__L22Z3Bs8DUUIM2UO3P9nFO8aCdEaJJUp4TaW_6gVSvhqx0SbacRuUn4FbJjp3QR9QmuDmdNAHtKKuqlMwyOrQkJ1sVmW4,,
選物生活,GOOD NATURE STATION,GOOD NATURE STATION,〒600-8022 京都府京都市下京区稲荷町318番6,35.0025632,135.7691571,2.09,4.2,638,,月曜日: 10時00分～21時00分 | 火曜日: 10時00分～21時00分 | 水曜日: 10時00分～21時00分 | 木曜日: 10時00分～21時00分 | 金曜日: 10時00分～21時00分 | 土曜日: 10時00分～21時00分 | 日曜日: 10時00分～21時00分,,,,https://maps.google.com/?cid=7134523557343292447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://goodnaturestation.com/,places/ChIJCZsU4QwJAWARH2waBWDrAmM/photos/Ab43m-sDuE1D83qpzLAyZ7Pt5iQ1WAFINh7UXSqyvsqNRLgC6EKAh9wPbn7feU5QVU2NZYyp9amZv85owAy1kSiuBTRlZv0-s7VMzT-TMQBmIjC33RiMkK9zTUtg_GzZxgyQxBr3wdmXaGZyFfQhJzVAZk1G69uxRVJIkwB5yzkJVQuMGIfcppaIAKrLLqFIigVyfJAmHm7nwAgk-3pMu_IO8kTETQObLqfcNa21hK8Pw9M2k38LKV8TVV1S7kcz1hiUlvG9vklbR8lyQ_C2X_EetKH-MnatuUGuE8ruMY0wecv1ZoZxtdRYvwAaLylACilyUI0oxXXZRCNVnew7hcwTY4-01eAoOI1JprX0-1-ROJgEvxt8v3sKPwlZbQMIRCcMmPvMGdwu-9up9UJe9AD5k0xZTL0GPqCKxDO6vZ7kKBYHbA,,日式早餐
選物生活,Standard Products 京都四条通店,Standard Products 京都四条通店,〒600-8005 京都府京都市下京区四条通柳馬場東入ル立売東町１２−１ １階,35.003845999999996,135.7645982,2.07,4.3,449,,月曜日: 9時30分～21時00分 | 火曜日: 9時30分～21時00分 | 水曜日: 9時30分～21時00分 | 木曜日: 9時30分～21時00分 | 金曜日: 9時30分～21時00分 | 土曜日: 9時30分～21時00分 | 日曜日: 9時30分～21時00分,,,,https://maps.google.com/?cid=17810739135629764314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.daiso-sangyo.co.jp/shop/detail/001123?utm_source=google&utm_medium=maps&utm_campaign=top,places/ChIJ4UB-HKwJAWAR2iZc5uB0LPc/photos/Ab43m-vopaSX3uhuJmUzm1I3vrJKdmGgZchmFNgKEpVFs5cyW954PfR1N39FAIGXtdNFd0K8uOh5FMCjpWXLtpmYMrxyVqxYd5DkwKTUVyp8dMqh4fIAGcP3CtNdqK089iNSp3oy07V9Xhk7rFIS4iRTeD6L43VsD4bqMU3nXR4v_nI7e_250IN1qa-hhjpDVLHPurT9KqF4b1m8zmz7WF0WDb1sJwnePUcjiwv2J08GPogKeThu9-dPcrA5Pm_1VjC4yXhVgo7mT-3P2pm3l-3zu-5tYkDFFPjMar5Y6r1tbPgLAkVDUjqdRoVbitQl-q15ySu-aXIvBS8vLIFuiT23fIHcjDNiH0Pl_A7qmx4IuMN6mEfD-xUfFcXEEnLQ8ejELATYywLPBu-Tv4gB6v2HM2lZ7rn1PlskyWJyX277fddcZw,,
選物生活,サンキューマート 京都アバンティ店,サンキューマート 京都アバンティ店,〒601-8003 京都府京都市南区東九条西山王町３１ 京都 アバンティ B1F,34.983509,135.76046549999998,0.3,4.8,438,,月曜日: 10時00分～21時00分 | 火曜日: 10時00分～21時00分 | 水曜日: 10時00分～21時00分 | 木曜日: 10時00分～21時00分 | 金曜日: 10時00分～21時00分 | 土曜日: 10時00分～21時00分 | 日曜日: 10時00分～21時00分,,,,https://maps.google.com/?cid=6170622320560807453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://thankyoumart.jp/,places/ChIJER0sma0IAWARHZ4fpE50olU/photos/Ab43m-snghKB5vnt0-_IWNI_QSa2T_qP3qaK9iqjC5IGgRUd-K52Iw3dPie6c-qzazNNAYt8fhgXZOZZ6qCgF4jJJdROoaIPzshr3h3kYLfKyAC0NiPUTXq3f85FWl_TVGTp76XLx7GDEVZ2r5yiHnerIv8kra-0uJ9QDJw7BAPDunfAednHwLIWpIMyJGO4rLF5owJ3oF5Rs_flI3xo0Rw1kICk95COOCHlbIbeHqJcj-lry2OQoIv0uI_Mh5fKo0p1nVs_JeeAZP07c1CplvmwI9r1xMOCDPl5zlnAbAH7jto88QraKF0YEgRelecLNtha-2LL29HI46WEMseFHQAlJf8mr0f-457xiv9QYU-D1VwoBk-9papuhDQsav9Rep2QfmtmJv-s1Jzuj6tk3kJedIC7uqlUvAZMRsnp6pY,,
選物生活,ROGER'S - ロジャース 京都,ROGER'S - ロジャース 京都,〒604-8071 京都府京都市中京区永楽町２４１ 2F,35.0074871,135.7666491,2.51,4.9,320,,月曜日: 11時00分～20時30分 | 火曜日: 11時00分～20時30分 | 水曜日: 11時00分～20時30分 | 木曜日: 11時00分～20時30分 | 金曜日: 11時00分～20時30分 | 土曜日: 11時00分～20時30分 | 日曜日: 11時00分～20時30分,,,,https://maps.google.com/?cid=10555879653843397513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.instagram.com/rogers_kyoto,places/ChIJzU1y25MIAWARiesbI54EfpI/photos/Ab43m-vg76xZ5YW9UJdpbWzG_SwKIK2HuCX_TJ3h94-D0M3b1j6dw9tnuNjXpWRk-tYcYXhIMyFn2Qi3ba3L84ooV0rjbnGPF0MLcidmxdIZeL1s1Cr6r4iDeoOKXY9OR00LzJlkXSI4A5LoeQP7LHFcl0D_y0-zw6eDTFxCZvxuFScWARQKMMv_uPdSW3knNs7KL1NI_tFv8bH8KUGdX4ILX49xnFtAfAPiA2p0sll2-2KfrFNMMJJhaEAtcT8CwpiKQdfRs0BTzRgEiTSug3rJg3ml4qeNuelnBmMzWMfplrralPv7Q4gbZYaOmQktvIWmGKDA0dN-o-3wGG8UFLIr7Wb0RnaDZ6yR8c9EuFQiMIK6djTzmBEhURe7ZmOw98k9hd0J-62bq3xRRb-VtQj3k8IZe2nOTDavcigNQ0I5jIMUqFc,,
